First Name,Last Name,Headline,Location,Company,Title,LinkedIn URL
Maulik,Raval,Founder at IndyLogix Solutions,"Ahmedabad, Gujarat, India",IndyLogix Solutions,Founder,https://www.linkedin.com/in/maulik-raval-728036226
Ayushman,Mishra,Founder at Orbo.ai,"Mumbai, Maharashtra, India",Orbo.ai,Founder,https://www.linkedin.com/in/ayushman-mishra-24336439b
Rahul,Pandey,Founder @ Techindo Systems | IT Consulting | Tech Products | Sustainable AI/ML | Cyber Security,"Mumbai, Maharashtra, India",Techindo Systems Pvt Ltd,Founder,https://www.linkedin.com/in/rhlpandey
Mona,G.,"Leveraging AI to unlock human potential at Kello | Previously Founder at Upraised, first female engineer at Airbnb.","Bengaluru, Karnataka, India",Kello,Co-Founder & CEO,https://www.linkedin.com/in/monapgandhi
Anupam,Anand,"CEO & Co-Founder of Multiple Ventures | Founder, Whiteboard Foundation | 40 Under 40 Business Leader | Host, The Changemaker Show | Entrepreneur & Investor | Building Businesses & Partnerships Across India & USA","Noida, Uttar Pradesh, India",VCentrix Services,"Co-Founder, Director",https://www.linkedin.com/in/anupam-anand-291653177
Nidhi,Thakur,"Co-Founder, Ditstek Innovations | Director – North America | Helping Companies Modernize Legacy Systems & Build AI-Driven Digital Platforms","Chandigarh, India",Ditstek Innovations Pvt. Ltd. (DITS),Director – North America,https://www.linkedin.com/in/nidhi-thakur
Pawas,Goyal,Founder & CEO at Cylsys Software Solutions | Driving Digital Transformation & IT Consulting | Software Solutions & FinTech Innovator | Serial Entrepreneur,United Arab Emirates,CYLSYS SOFTWARE SOLUTION PVT LTD,Founder,https://www.linkedin.com/in/cylsys
Arpit,Khandelwal,"Founder, NeoDove (Acquired by Vyapar) | Ex-OLA | IIT Bombay | Entrepreneur | 0-1 | B2B SaaS | Family Business | Fundraising | SMB | Angel Investor","Bengaluru, Karnataka, India",NeoDove Technologies Pvt. Ltd.,Founder,https://www.linkedin.com/in/arpitkhandelwal
Bobby,Garg,Co-Founder and CEO at Passion Gaming | Online Skill Based Gaming,"Chandigarh, India",Passion Gaming,Co-Founder and CEO,https://www.linkedin.com/in/bobbygarg
Sumit,Gupta,Co-Founder @ AntWalk Business Capability Platform | Making People Capabilities your competitive advantage in the age of AI,"Bengaluru, Karnataka, India",CredoVerify,Co-Founder,https://www.linkedin.com/in/sumitantwalk
Amit,Sangle,Building Enterprise-Grade AI & Automation Products: IDP | Test Management | Agents | RPA Bots,"Mumbai, Maharashtra, India",STEP OneStepAhead,Co-Founder and Chief Operating Officer,https://www.linkedin.com/in/amitsangle
Harneet,S N,"AI Advisor to the Crown Prince | Board Director, TC Group | Chief- Bharat AI Yatra | Top 100 AI Leaders, EU | Founder & CAIO, Rabbitt AI (a $50 M+ firm)| CEO, IcyPluto | CII & Forbes Leader | IITD","San Francisco, California, United States",Rabbitt AI : Own your AI,The Lion Founder & Chief AI Officer,https://www.linkedin.com/in/harneet-s-n
Gayatri,Mathkar,Co-Founder & CEO | Doshaheen  | Building digital ecosystems for a connected secure world| Value created for clients in 3 continents for over 14 years | First generation entrepreneur building for the new Digital Era,"Pune, Maharashtra, India",Doshaheen Solutions Pvt. Ltd | Envention Solutions Pvt. Ltd | Skygge,Co-Founder & CEO | Doshaheen Solutions,https://www.linkedin.com/in/gayatrimathkar
Dhruv,Goel,"Co-Founder @Grappus, Building Unberry","New Delhi, Delhi, India",Unberry,Game Chef @Unberry,https://www.linkedin.com/in/dhruv-goel-9042b824
Ajay Shankar,Sharma,"Co-Founder and CEO, Srishti Software Applications Pvt. Ltd. and Co-Founder and Chief Strategy and Investment Officer SuperSeva Services Pvt. Ltd.","Bengaluru, Karnataka, India",SuperSeva Global Services Pvt Ltd,Managing Director and Co Founder,https://www.linkedin.com/in/ajayssharma
Dinesh,K.,"Co-Founder & Engineering Leader | Scalable Backend, Cloud & Platform Architectures | AI, IoT, Healthcare & Enterprise Systems","Chandigarh, India",Ditstek Innovations Pvt. Ltd.,Co-Founder,https://www.linkedin.com/in/dinesh-kthakur
Vijay,Patoliya,Helping Medium & Large Scale Industries to build enterprise-level solutions to Scale & Grow with AI | Solutions Innovator | CEO @ Patoliya Infotech,"Surat, Gujarat, India",Patoliya Infotech,Founder & CEO,https://www.linkedin.com/in/vijaypatoliya
Ankit,Sinha,"Co-Founder & CTO shaping AI-native companies. Founder of Tagbin, Workly, Stylin & Inara. I build scalable intelligence platforms that turn bold ideas into category-defining businesses.","Gurugram, Haryana, India",Workly,Founder,https://www.linkedin.com/in/ankit-sinha-44984039
Srikar,Srinivasula,"Founder @ OutreachZ, Engage Apps, eFlair, Growth Hackers","Bengaluru, Karnataka, India",Engage Apps,Co-Founder,https://www.linkedin.com/in/srikarsrinivasula
Rohan,Ishwarkar,SDE 2 @ Microsoft | Building AlgoZenith | CSE IIT Kharagpur,"Akola, Maharashtra, India",Microsoft,Software Engineer II (L62),https://www.linkedin.com/in/rohanishwarkar
Rajesh,M.,"CEO, Appgenix Infotech | Helping businesses in UK, USA, Europe  & UAE build custom software & AI solutions that actually fit their workflow",Greater Surat Area,Rotary International,Rotractor,https://www.linkedin.com/in/rajmandaviya
RS,Maan ,Born for Salesforce ,"New Delhi, Delhi, India",Codleo Consulting,Founder| CEO,https://www.linkedin.com/in/rs-maan-a058922a
Dhanesh,M.,Doshaheen Founder | BharatVac Partner | Helping businesses surf the technology wave,"Pune, Maharashtra, India",BharatVac Engineers LLP,Partner,https://www.linkedin.com/in/dhaneshmathkar
Krishna,Samanth,Founder & CEO at Makonis Software Solutions Pvt Ltd,India,Makonis,Founder & CEO,https://www.linkedin.com/in/krishna-samanth-bb0a46b5
Roshan,Kulkarni,Founder and CEO at Mindstix Software Labs | Helping Ambitious Companies to Scale With Innovation and AI,India,Mindstix Software Labs,Founder and CEO,https://www.linkedin.com/in/roshankulkarni
Jay,Prajapati,Co-Founder at Webbrains Technologies,"Brisbane, Queensland, Australia",AICubix,Co-Owner,https://www.linkedin.com/in/jay-prajapati-b879aa89
Rakesh,Gupta,Co-Founder & Director at Cylsys and Kavach. | Innovative IT Solutions & Digital Transformation | AI Discovery Strategy | Compliance & Security,Mumbai Metropolitan Region,Kavach - DPDP Compliance Platform & Consulting,Co-Founder,https://www.linkedin.com/in/rakeshgupta212
Gaurav,Gaur,"Founder and Business Head at Prontosys. \n\nProntosys helping 500+ brands globally in the digital domain to increase their visibility, lead generation, organic growth, social handles, content marketing and brand building.","Gurgaon, Haryana, India",ProntoSys,Founder,https://www.linkedin.com/in/ggaur
basant,sarangi,SAP consultant,"Mumbai, Maharashtra, India",Bafna Motors (Mumbai) Pvt. Ltd.,General Manager Commercial,https://www.linkedin.com/in/basant-sarangi-8b4026a
Mayank,Raj,Founder of Forte Webasha Technologies Pvt. Ltd.,"Pune Division, Maharashtra, India",Cisco (CCNA & CCNP) Training & Certification Exam Center ,Founder,https://www.linkedin.com/in/mayankrajshrivastava
Jahnvi,S.,Founder’s Office @ Top One Percent at TOP ONE PERCENT,"Delhi, India",TOP ONE PERCENT,Founder’s Office @ Top One Percent,https://www.linkedin.com/in/jahnvi-s-2042462b1
Prince,J.,"Developing your brand messaging to delight, excite and engage your audience using marketing channels. ","London, England, United Kingdom",OLIVER Agency,Email and Web editor ,https://www.linkedin.com/in/princejumbo1
Lava,Kumar,"Founder, Decode | Building a Unified AI Platform for Human Insights across user behaviour, emotion, and decision intelligence",San Francisco Bay Area,Entropik,Founder & CEO,https://www.linkedin.com/in/lava-kumar
Mahesh,Bhalala,"Founder & CEO at 10turtle | Helping E-commerce Brands Grow Smarter with AI, Automation & Technology | Shopify + Custom E-commerce","Dubai, United Arab Emirates",10turtle,Founder,https://www.linkedin.com/in/maheshbhalala
Ankkit,Parmar,Founder and CEO at Vidyaa Tech,"Indore, Madhya Pradesh, India",Vidyaa Tech,Founder and CEO ,https://www.linkedin.com/in/ankkit-parmar-a3a773ab
Saurabh,Goyal,Building Xindus | X-Border for SMEs | Make in India | EXIM made Easy,"Gurgaon, Haryana, India",Xindus,Co-Founder and CEO,https://www.linkedin.com/in/saurabhgoyal
Giridharan,Natarajan,We help innovators build category defining products | MVPRockets,"Bengaluru, Karnataka, India",MVPRockets,Co-Founder & CEO,https://www.linkedin.com/in/giridharann
Tarun,Dua,E2E Cloud : Sovereign AI Factory of India,Greater Delhi Area,E2E Networks Limited,Founder,https://www.linkedin.com/in/tarundua
Akash,Gehani,Co-Founder @FOXO | Building India’s Most Science-Driven Longevity Company \n| Pre-Seed Funded | Instamojo Co-Founder,Greater Bengaluru Area,Instamojo,Co-Founder,https://www.linkedin.com/in/akashgehani
Subodh,Parulekar,Entrepreneur/CEO,"Redmond, Washington, United States",AFour Technologies (An Alten Group Company),Co-Founder and CEO,https://www.linkedin.com/in/subodh-parulekar-74a8a7
Dr. Arvind,Gupta,"Digital Economy, Tech Policy, Venture Capital, New Media & Startups. DigitalIndia, iSpirt, DIF, OeCD #AdjunctProf. #IITBHU #BHU #UIUC Distinguished Alumnus. #ISB Doctorate","Delhi, India",Acuité Ratings & Research Limited,Non Executive Director,https://www.linkedin.com/in/argupta26
Krishnaa,Bhatt,CEO & Founder | Enterprise AI Transformation & Cloud Strategy | Accelerating ROI with Agentic AI & Hyperautomation | Scaling Efficiency via Intelligent Workflows | ISB,"Noida, Uttar Pradesh, India",Webuters Technologies Pvt Ltd,Founder | CEO | CTO,https://www.linkedin.com/in/krishnanbhatt
Xavier,Babu,"Practitioner-CEO | Enterprise AI, Blockchain & Digital Transformation | 24 Years Building Regulated Systems | White-Label Infrastructure for Asset Managers & Enterprises | CEO & Co-Founder, Calibraint","Chennai, Tamil Nadu, India",Calibraint,CEO & Co-Founder,https://www.linkedin.com/in/xavierbabu
Raj,Pandey,Co-Founder and CEO at ZopSmart,New York City Metropolitan Area,ZopSmart,Co-Founder & CEO,https://www.linkedin.com/in/raj-pandey-116b61
Lakshminarayan,B,"Co-founder, Meragi | Indian School of Business | Ex Livspace & Saint-Gobain","Bengaluru, Karnataka, India",Meragi,Co-Founder,https://www.linkedin.com/in/lakshminarayan-b-8821b792
Atendra,Singh,"Founder @ Hastree | Startup Tech Advisor for Non-Technical Founders | Helping Build MVPs, Scalable SaaS & AI Products | Product Strategy | Digital Transformation | Startup Mentorship","Noida, Uttar Pradesh, India",Hastree Technologies,Founder & Director,https://www.linkedin.com/in/atendra-singh
Mehul,Vadadoriya,Co-Founder | Customized Software Solutions Provider | Tailored Web & App Development | Driving Business Efficiency Through Technology,"Surat, Gujarat, India",Patoliya Infotech,Co-Founder,https://www.linkedin.com/in/mehul-vadadoriya-2478917a
Ritesh,Srivastava,"Founder & CEO | Believer | Focused | Driving Digital Transformation with AI, Blockchain & Custom Software | Leader in IT Services, Product Innovation & Global Capability Centers (GCC) | Empowering Purpose-Driven Tech","Noida, Uttar Pradesh, India",Targeticon Digital Services Private Limited,Co- Founder & CEO,https://www.linkedin.com/in/riteshsrivastavatd
Koushik,Shee,"Founder & CEO @ EffiaSoft | SaaS, ERP & POS Solutions | Product Engineering, AI/ML, and Digital Transformation","Hyderabad, Telangana, India",EffiaSoft Pvt.Ltd.,Founder & CEO,https://www.linkedin.com/in/koushikshee
Sharad,Sharma,Orbit Change Catalyst,"Bengaluru, Karnataka, India",iSPIRT Foundation,Co-Founder,https://www.linkedin.com/in/sharadsharma
Srishti,Baweja,COO | Co-Founder at E2E Networks | Author of “Half Empty to Half Full – The Mindset Pivot”,"Delhi, India",E2E Networks Limited,Co-Founder,https://www.linkedin.com/in/srishtibaweja
Tuhin,Menon,Co-Founder and Ceo at Asiaville,"Chennai, Tamil Nadu, India",Asiaville Interactive,Co-Founder and CEO,https://www.linkedin.com/in/tuhin-menon-74a78bb
Hardik,Gandhi,"CEO, Zvolv | Building Zinie","Pune District, Maharashtra, India",Zvolv,"Founder, CEO",https://www.linkedin.com/in/hardikpgandhi
Raghu Raaj,Shekhar,Founder @Monkhub | Hiring for multiple roles,"Gurugram, Haryana, India",Monkhub,Founder & CEO,https://www.linkedin.com/in/raghu-raaj-shekhar
Dhaval,Kakadiya,Helping Startups Launch MVPs & SaaS Products Faster | Web & Mobile Development Partner,"Surat, Gujarat, India",Appgenix Infotech,Co-Founder & Chief Technology Officer (CTO),https://www.linkedin.com/in/dhaval-kakadiya-454841171
Rahul,Chandrawanshi,Co-Founder & CMO at eWebWorld | Business Strategy Expert | International Sales & Market Expansion | Driving Growth & Innovation,"Indore, Madhya Pradesh, India",eWebWorld,Co-founder & CMO,https://www.linkedin.com/in/rahul-business-manager
Jayram,Pai,Director Technology & CTO at Doshaheen Solutions Pvt. Ltd | Envention Solutions Pvt. Ltd | Skygge,"Pune Division, Maharashtra, India",Doshaheen Solutions Pvt. Ltd | Envention Solutions Pvt. Ltd | Skygge,Co-Founder & CTO,https://www.linkedin.com/in/jayrampai21
Ragini,Jha,Founder and Director at OptiValue Tek Ltd.,"Bengaluru, Karnataka, India",Optvalue Tek Consulting Pvt. Ltd.,Founder and Director,https://www.linkedin.com/in/ragini-jha-6a1172a
Arvind,Patidar,Technical Project Manager | Agile Delivery | Engineering Leadership | Web & Mobile Technologies | 14+ yrs Experience,"Indore, Madhya Pradesh, India",MINDIII Systems Pvt. Ltd.,Co- founder and CTO,https://www.linkedin.com/in/arvind-patidar-5b89b939
Venkat,Malladi,Helping enterprise sales teams do more,"Bengaluru, Karnataka, India",Vymo,Co-founder and CTO,https://www.linkedin.com/in/mvsastry
Mehak,Rastogi,Founder's Office | TC Group | Driving the Future of Learning with Gen AI Solutions,Greater Delhi Area,"TransCurators, The Content Factory",Founder's Office,https://www.linkedin.com/in/mehak-rastogi-80b895202
Atul,Shashikumar,Co-Founder & COO at ScaleReal | Helping organisations build better software products and stronger teams.,San Francisco Bay Area,ScaleReal Technologies Pvt. Ltd.,Co-Founder and COO,https://www.linkedin.com/in/atul-shashikumar
Abhinav,Saraswat,Bootstrapped founder from Jaipur | Building global software since 2014 | Co-founder @ Froiden — Spryn.io ·  Clan.biz,"Jaipur, Rajasthan, India",Froiden Technologies Private Limited,Co Founder,https://www.linkedin.com/in/saraswatabhinav
Ankit,Kanathe,Building Codenera,"Manchester, England, United Kingdom",Codenera,Co-Founder,https://www.linkedin.com/in/ankit-kanathe-0114aaa
Ankit,Sachdeva,Insurtech Innovator | Founder @ Evervent - empowering digital insurance distribution,"Chandigarh, India",Evervent,Founder,https://www.linkedin.com/in/ankit-sachdeva-3b186242
Md Danish,Jamil,"Co-Founder, Technical Lead at Orbo.ai","Mumbai, Maharashtra, India",Orbo.ai,"Co-Founder, Technical Lead",https://www.linkedin.com/in/md-danish-jamil
Varun,Thatha,CEO Driving Business Transformation with Data Analytics and Informative Dashboards | Automotive Dealerships | FMCG Manufacturing & Distribution | Retail | Finance & HR,Greater Chennai Area,NRoot Labs Private Limited,Director & Co-Founder,https://www.linkedin.com/in/varunthatha
Ranjith,Tharayil,"Co-Founder , CertifyMe - Empowering Educational Institutions with Secure, Verifiable Digital Credentials","Bengaluru, Karnataka, India",CertifyMe, Co-Founder & CEO,https://www.linkedin.com/in/ranjiththarayil
Sunil,Juneja,Co-Founder at Evervent | Empowering Insurance Distribution Through Technology | InsureTech,"Delhi, India",Evervent,Co-Founder,https://www.linkedin.com/in/sunil-juneja-78a6a3b3
Deep,Malik⚡,Founder at SaleAssist.ai - Video AI Sales Suite | Leader | Ex-Infosys  | Ex- Sapient |,United States,SaleAssist.ai,Founder,https://www.linkedin.com/in/deep-malik-saleassist
Anand,Deshpande,"Founder and Chairman, Persistent Systems | Entrepreneurship | Scaling Companies | Data, Healthcare, Science and Innovation",Pune/Pimpri-Chinchwad Area,iSPIRT Foundation,Founding Member,https://www.linkedin.com/in/ananddeshpande
Satvik,Jagannath 🇮🇳,"Co-founder & CEO, Vitra.ai | Times 40under40 | Tech30 | ET Achiever","Bengaluru, Karnataka, India",VitraAI,Co-Founder,https://www.linkedin.com/in/satvik-k-j
Ambuj,Shukla,Building @ Edza AI | IIIT-Bh ’24,"Mumbai, Maharashtra, India",Hacktivspace Pvt. Ltd.,Founder,https://www.linkedin.com/in/imambuj
🚀Tejas,Bala,Founder @ Atmana (YC S21),"Dubai, United Arab Emirates",Atmana,Founder & CEO,https://www.linkedin.com/in/tejaspm
Rahul,Maroli,Co-founder & CEO at Tap Health  |  AI Healthcare  |  Ex-Ola & ZEE5,"Gurgaon, Haryana, India",Tap Health,Co-founder & CEO,https://www.linkedin.com/in/rahulmaroli
Vivek,Gupta,Building + Teaching - Software & AI | Ex-Google | ICPC World Finalist | 100K+ on YT & Linkedin,"Bengaluru, Karnataka, India",AlgoZenith,Co-Founder,https://www.linkedin.com/in/acraider
Vipin,Jethi,"Co‑Founder & CEO, intalk.io , Helpinbox.io | AI‑First Contact Center & CX Platforms | Global Sales Leader | Startup Mentor & Advisor","Gurugram, Haryana, India",intalk.io - Agami Tech Pvt Ltd.,Co-founder & CEO ,https://www.linkedin.com/in/vjethi
Biswajit (BM),Mishra,"Co-founder at HostBooks. Visionary Innovator, Pioneering the First Agentic AI ERP. Agentic AI and GEN AI Enthusiast. My philosophy is to eliminate the process rather than merely optimize it","Gurgaon, Haryana, India",HostBooks Limited,Co-Founder,https://www.linkedin.com/in/mishrabiswajit
Sumit,Sheoran,Fyllo !,"Bengaluru, Karnataka, India",Fyllo,Co-Founder,https://www.linkedin.com/in/sumit-sheoran
Deepak,Kumar,"Founder - 86 Agency | Enterprise System Builder | C-Suite & Founders | Digital Transformation & Product Engineering | Web, Mobile, AI & Platform Scales | Trusted by Global Enterprises | Let’s Build Revenue-Ready Systems","Gurugram, Haryana, India",86 Agency,Founder,https://www.linkedin.com/in/deepak-kumar-8ba774130
Abhijit,Vemuganti,Co-founder @ Swipe (YC S21) 🚀 | BITS Global 30u30 | hiring driven sales reps,"Hyderabad, Telangana, India",Swipe (YC S21),Co-founder & COO,https://www.linkedin.com/in/abhijitvemuganti
Sandeep,Gupta,"World’s No. 1 GMAT Trainer for GMAT 100 percentile aspirants | Call +91-97395-61394 | 2L+ stories to Harvard, Wharton, Stanford, Kellogg, Booth, Columbia, MIT, INSEAD, ISB, and IIMA",India,TOP ONE PERCENT,Founder,https://www.linkedin.com/in/sandeep-gupta-cat-gmat-100-percentiles
Vyom,Vyas,Founder’s Office - Growth @ Es Magico | BITS Pilani,Mumbai Metropolitan Region,Es Magico,Founders Office Growth,https://www.linkedin.com/in/vyom-vyas-05684913a
Sudhanshu,Rai,Co-Founder Fyllo | Ag-Tech,"Bengaluru, Karnataka, India",Fyllo,Co-Founder,https://www.linkedin.com/in/sudhanshu-rai-4b2b9520
Shoaib,Mohammad,"Founder, LUMIQ.AI | AI-Native Co-Workers for Financial Services | Reimagining How Banks & Insurers Use AI and Data",Greater Delhi Area,LUMIQ,Founder,https://www.linkedin.com/in/shoaib-mohammad-6412105
Rakesh,Eligapalli,"C⭐️O, Primecraft Games & Primecraft Studios","Hyderabad, Telangana, India",Primecraft Games,Co Founder & CEO,https://www.linkedin.com/in/rakeshelig
Pawas,Goyal,Founder at Cylsys,"Mumbai, Maharashtra, India",Cylsys Software Solution Pvt Ltd.,Founder,https://www.linkedin.com/in/pawas-goyal-4115841b1
Jayakrishnan,M,"Architecting Secure, Scalable AI Products for SaaS Founders & CISOs | Security-First Engineering from MVP to Scale","Kochi, Kerala, India",Codelynks Software Solutions Pvt. Ltd,CEO & Co-Founder,https://www.linkedin.com/in/jayakrishnanm
Yagnesh,Chawda,"Co-Founder and VP, Cloud Engineering @ Mindstix Software Labs.","Pune District, Maharashtra, India",Mindstix Software Labs,"Co-Founder and VP, Cloud Engineering",https://www.linkedin.com/in/yagneshchawda
Ashwin,Venkatraman,Co-Founder & CEO at Flurn            |   Previously COO at Furlenco | Product Head @ InMobi | Biz Dev @ Google | IIM K,"Bengaluru, Karnataka, India",Flurn,Co-Founder & CEO,https://www.linkedin.com/in/vashwin
Shreyas,Sanghvi,Large Scale AI Transformation | Building AI Workforce Across Functions,"Mumbai, Maharashtra, India",Es Magico,Founder & CEO,https://www.linkedin.com/in/shreyassanghvi
Sagar,Dewan,"Founder @ Eazybe | Sync AI Insights from Whatsapp to CRMs such as Hubspot, Salesforce, Bitrix, Zoho, Google Sheets, Webhooks etc.","New Delhi, Delhi, India",Eazybe,Founder,https://www.linkedin.com/in/sagar-dewan-b43b9931
Sriramkumar,Sundararaman,Co-Founder @ Roots Reimagined | AntWalk | Jio | McKinsey | ISB,"Mumbai, Maharashtra, India",AntWalk,Co-Founder,https://www.linkedin.com/in/ssriramk
Abhinav,Chandran,Co-Founder at Meragi | Carnegie Mellon University,"Bengaluru, Karnataka, India",Meragi,Co-Founder & CEO,https://www.linkedin.com/in/abhinavchandran
Pankit,Desai,Co-Founder and CEO at SEQURETEK,"Woodbridge, New Jersey, United States",SEQURETEK,Co-Founder and CEO,https://www.linkedin.com/in/pankit
Pavan,Vvermaa,"CEO – Redian Software | NASSCOM National SME Council | Building AI/ML Solutions | Banking & Finance, Insurance, Enterprise Technology , Product Engineering | Building GCC & ODC for Global Companies","Nairobi County, Kenya",Redian Software Global,Founder & CEO,https://www.linkedin.com/in/pavanredian
CA KAPIL,"RANA, PhD","Founder @HostBooks | Building Agentic AI ERP | CA, CPA Ireland | IESE & AMU Alumni","Gurugram, Haryana, India",HostBooks Limited,Founder,https://www.linkedin.com/in/cakapilrana
Aditya,Vemuganti,"Co-founder, Swipe (YC S21)",India,Swipe,Co-founder and CEO,https://www.linkedin.com/in/adityavemuganti
Madhu,Sudhan,Cofounder @ Punt_Partners | Building ShelfRadar: Answer Engine for Qcom,"Bengaluru, Karnataka, India",Punt_Partners,Co-Founder,https://www.linkedin.com/in/madhusudhanav
Ankit,Jain,"Co-Founder & CEO at StepChange | Member of SEBI's ESG Advisory Committee | Ex Ola Electric, McKinsey | Hiring Product, Tech & Business leaders at StepChange","Bengaluru, Karnataka, India",StepChange,Co-Founder & CEO,https://www.linkedin.com/in/jaineeankit
Vijeta Soni,- Pricing with AI,CEO @ Sciative | Investor @ Turbostart | Podcaster: ‘Road Ahead Talks’ | UoH | IIMB,India,Sciative Solutions Private Limited,Co-Founder and CEO ,https://www.linkedin.com/in/vijetasoni
Ganesh,Subramanian,"Advancing effectiveness, eliminating waste universally","Bengaluru, Karnataka, India",Stylumia,Founder & CEO,https://www.linkedin.com/in/ganesh-subramanian-stylumia
Nitin,Pandey,Founder I Building India’s Largest Parenting Platform | Powering Brands Digitally for Impact I Child Development Advocate I Entrepreneurship I Culture I Community I,"Gurgaon, Haryana, India",parentune.com,Founder & CEO,https://www.linkedin.com/in/nitinparentune
Rush,Token,Owner at Hike,"Delhi, India",Hike,Owner,https://www.linkedin.com/in/rush-token-420695226
Rush,DAO,Owner at Hike,"New Delhi, Delhi, India",Hike,Owner,https://www.linkedin.com/in/rush-dao-4924a4226
Asad,Ali,Founder at InternCareer,"Bengaluru, Karnataka, India",InternCareer,Founder,https://www.linkedin.com/in/theanalystasad
Priyanka,Gupta,Building HR Tech @CollectivWork | Founder @Tech Superior Consulting | Leading HR Tech Innovation | Bridging Business & Technology,"Gurugram, Haryana, India",CollectivWork,Founder,https://www.linkedin.com/in/priyankagupta007
Neha,Bagaria,"Founder & CEO, HerKey & Simkey | Your Personal Guide for Career & Life Goals",Greater Bengaluru Area,HerKey & Simkey,Founder & CEO,https://www.linkedin.com/in/nehabagariaherkey
Murrali,RB,"Founder & CEO, SigniTeq | Championing ABCDs of FutureTech - AI, Blockchain, Cloud Computing, Data & Analytics | Delivering Digital Transformation & Contractors in Over 100+ Countries | Vision UAE 2031 & Vision Saudi 2030","Dubai, United Arab Emirates",SigniTeq Services Private Limited,Founder & CEO,https://www.linkedin.com/in/rbmurrali
Sanskriti,Dawle,Cofounder at Thinkerbell Labs. I believe in doing good by doing well.,"Bengaluru, Karnataka, India",Thinkerbell Labs,Co-Founder,https://www.linkedin.com/in/sanskritidawle
Ajay,Bidyarthy,"Founder & CEO, Blackcoffer | Co-Founder, Netclan | ajay@blackcoffer.com | Open to partnerships and collaborative growth opportunities","Delhi, India",Blackcoffer,Founder & CEO,https://www.linkedin.com/in/asbidyarthy
Tyloo,Kim Young,Geschäftsfrau na Young Decade,Greater Nanjing Area,Young Decade,Geschäftsfrau,https://www.linkedin.com/in/tyloo-kim-young-71a9a4239
Token ,Rush,Owner at Hike,"New Delhi, Delhi, India",Hike,Owner,https://www.linkedin.com/in/token-rush-179bb9226
Vinay Kumar,Singh,"Founder, Mobieos & ZappLogics | Building India’s next lending marketplace | Also shipping AI mobile apps","Bengaluru, Karnataka, India",Zapplogics,Co-Founder/COO,https://www.linkedin.com/in/vinay-kumar-singh-06a13819
Sudeep,Makwana,धर्मो रक्षति रक्षितः 🚩 | Founder @ Diggaj Coder | Node JS | Vuejs | NuxtJS | Kafka | System Design | Mongodb | WebRTC | ReactJs  | Bitcoin | Tech Education Innovator | iGaming | HFT | Algo Trading | Husband Father Geek,"Mumbai, Maharashtra, India",Diggaj Coder,Founder and CEO,https://www.linkedin.com/in/sudeep-makwana-b3594317
Tarun,Maheshwari,Hiring | iOS UX Designers | Jobs@Zapplogics.com,"Bengaluru, Karnataka, India",Zapplogics Solutions,Co-Founder,https://www.linkedin.com/in/tarun-maheshwari-0216622
Sachin,Dhole,"Independent IT Advisor · Founder, CorePath IT Consulting · 25+ Years Senior IT Leadership · IBM · Oracle · Capgemini · Tata Group","Pune Division, Maharashtra, India",CorePath IT Consulting | DigiHelic Solutions Pvt. Ltd.,Founder & Lead Advisor | IT Strategy & Leadership,https://www.linkedin.com/in/sachin-dhole-corepath
Ankur,Bhugra,Helping startup founders to design & develop tech products,India,CodeMyMobile,"Partner, Founder’s Office 🥋. (Product) ",https://www.linkedin.com/in/ankurbhugra
Mehul,Rupavatiya,"Helping Startups, Small & Medium Businesses, B2B & B2C client to Transfer their Ideas into Digital Transformation using Mobile App, Website CRM, ERP or Custom Software","Ahmedabad, Gujarat, India",Equitysoft Technologies Pvt. Ltd,Co-Founder & CTO,https://www.linkedin.com/in/mehul-rupavatiya-7275baaa
Ajay,Bhosale,"Innovator, Design Thinker and Raconteur - cofounder @ Cognologix",Pune/Pimpri-Chinchwad Area,Cognologix Technologies,Cofounder - Innovations,https://www.linkedin.com/in/bhosaleajay
Raghvendra,Parashar,Co-Founder/Director at Gems Essence Infotech Pvt Ltd,"Indore, Madhya Pradesh, India",Gems Essence Infotech Pvt Ltd,Senior Software Developer,https://www.linkedin.com/in/rparashar
Goanny,Club,Web Design & Development  |  Mobile App development | Customise Software | Business Automation  | Product Development | E-commerce Development,"Pune Division, Maharashtra, India",goanny technologies,Founder,https://www.linkedin.com/in/goanny-technologies
Kusum,Sethiya,Founder’s office ,"Pune District, Maharashtra, India",Eternalight Infotech,Founder's Office Intern,https://www.linkedin.com/in/kusum-sethiya-508598371
Goldi,Singh,Admin Executive ,"Pune District, Maharashtra, India",Onelab Ventures,Founder Associate,https://www.linkedin.com/in/goldi-singh
Mritunjoy,Das,IIT Madras | Bootstrapped to $Million ARR | Building Hyper-Personalized AI Agents | ISRO,"Bengaluru, Karnataka, India",Vocallabs AI,Co-Founder,https://www.linkedin.com/in/mritunjoy-das-260111380
Neha,Jobsforher,"Entrepreneur, JobsForHer","Bengaluru, Karnataka, India",JobsForHer,Founder,https://www.linkedin.com/in/neha-jobsforher-935ba0126
Chetan,Jawalkar,.,"Pune Division, Maharashtra, India",Pratyin Infotech Consulting Pvt. Ltd.,Employer,https://www.linkedin.com/in/chetan-jawalkar-b2417622b
Devanshu,Shukla,Founder at Hackveda,"Delhi, India",Hackveda,Founder,https://www.linkedin.com/in/devanshu-shukla-7291b667
